source_system,plant_code,plant_name,source_country,coal_relevant,has_coordinates,decided_by,pipeline_note,candidate_1_id,candidate_1_name,candidate_1_score,candidate_2_id,candidate_2_name,candidate_2_score,candidate_3_id,candidate_3_name,candidate_3_score,gem_location_id,not_in_gem,decision_note
ENTSOE,,UP_MNTALTOCLE_2,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'MONTALTO (Alessandro Volta)'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_NAPOLIL_4,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'NAPOLI L'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_NPWRBRNDSI_8,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Brindisi Sud power station'; no GEM link — review,L100000102842,Brindisi Sud power station,59.3,,,,,,,,f,
ENTSOE,,UP_NPWRBRNDSI_9,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Brindisi Sud power station'; no GEM link — review,L100000102842,Brindisi Sud power station,59.3,,,,,,,,f,
ENTSOE,,UP_NPWRLVORNO_7,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'LIVORNO MARZOCCO'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_NPWRRVENNA_10,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'ENIPOWER RAVENNA'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_NPWRRVENNA_11,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'ENIPOWER RAVENNA'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_NRGAMOLISE_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'ENERGIA MOLISE'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_PIACENZA_4,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'PIACENZA'; no GEM link — review,L100000400414,Piacenza power station,76.2,,,,,,,,f,
ENTSOE,,UP_PMGLNDARCO_1,Italy,f,t,legacy-pipeline,"grandfathered llm match to GPPD ""POMIGLIANO D'ARCO""; no GEM link — review",,,,,,,,,,,f,
ENTSOE,,UP_PORCARI_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'PORCARI'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_PRIOLO_C_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'PRIOLO C.LE'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_PRIOLO_C_2,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'PRIOLO C.LE'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_RIZZICONI_2,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'RIZZICONI'; no GEM link — review,L100000400425,Rizziconi power station,78.3,,,,,,,,f,
ENTSOE,,UP_ROSSANO_T_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'ROSSANO TE'; no GEM link — review,L100000400430,Rossano power station,66.7,L100000102845,Rossano Calabro power station,55.2,,,,,f,
ENTSOE,,UP_ROSSANO_T_3,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'ROSSANO TE'; no GEM link — review,L100000400430,Rossano power station,66.7,L100000102845,Rossano Calabro power station,55.2,,,,,f,
ENTSOE,,UP_S.F._DEL_2,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'SAN FILIPPO DEL MELA'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_S.F._DEL_5,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'SAN FILIPPO DEL MELA'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_SARLUX,Italy,f,t,,,,,,,,,,,,,f,
ENTSOE,,UP_SARLUX_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'SARLUX'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_SERMIDE_3,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'SERMIDE'; no GEM link — review,L100000400446,Sermide power station,73.7,,,,,,,,f,
ENTSOE,,UP_SPARANISE_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'SPARANISE'; no GEM link — review,L100000400454,Sparanise power station,78.3,,,,,,,,f,
ENTSOE,,UP_STTNNRGSRL,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'SARLUX'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_TRAPANI_C_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'TRAPANI C.LE'; no GEM link — review,L100000400472,Trapani power station,66.7,,,,,,,,f,
ENTSOE,,UP_TRAPANI_C_2,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'TRAPANI C.LE'; no GEM link — review,L100000400472,Trapani power station,66.7,,,,,,,,f,
ENTSOE,,UP_TRMNMRSCLE_53,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'TERMINI IMERESE C.LE'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_TRRVLDLIGA_6,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'TORREVALDALIGA South'; no GEM link — review,L100000400469,Torrevaldaliga Sud power station,66.7,L100000102854,Torrevaldaliga Nord power station,64.7,,,,,f,
ENTSOE,,UP_VADOTERM_5,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'VADO Ligure'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,UP_VOGHERA_1,Italy,f,t,legacy-pipeline,grandfathered llm match to GPPD 'VOGHERA'; no GEM link — review,L100000400478,Voghera power station,73.7,,,,,,,,f,
ENTSOE,,VAS-CCGT5,Cyprus,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Vasilikos Power Plant Cyprus'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,Vuosaari VuB4,Finland,f,t,,,L100000101852,Vuosaari power station,76.2,,,,,,,,f,
ENTSOE,,Vuosaari VuB5,Finland,f,t,,,L100000101852,Vuosaari power station,76.2,,,,,,,,f,
ENTSOE,,Vuosaari VuB6,Finland,f,t,,,L100000101852,Vuosaari power station,76.2,,,,,,,,f,
ENTSOE,,WBURB-1,United Kingdom,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Burbo Bank'; no GEM link — review,,,,,,,,,,,f,
ENTSOE,,West Offaly,Ireland,f,t,legacy-pipeline,grandfathered llm match to GPPD 'West Offaly Power'; no GEM link — review,,,,,,,,,,,f,
NPP,,ALIYAR HPS,India,f,t,,,L100000102224,Salaya power plant,66.7,L100000102170,Raigarh Project (Jindal),61.5,L100000102551,Jaya power station,60,,f,
NPP,,ALLAIN DUHANGAN HPS,India,f,t,,,L100000407591,Panduranga power station,64,L100000200633,Aland Sugar power station,61.5,L100000102577,Talanchankadu power station,57.1,,f,
NPP,,ALMATTI DPH HPS,India,f,t,,,,,,,,,,,,,f,
NPP,,ANANDPUR SAHIB-I HPS,India,f,t,,,L100000102291,Visa Power Jharkhand project,55.6,L100000102671,Durgapur SAIL power station,55.2,,,,,f,
NPP,,ANANDPUR SAHIB-II HPS,India,f,t,,,,,,,,,,,,,f,
NPP,,AURAIYA CCPP,India,f,t,,,L100000102614,Auraiya IGCC power station,73.7,L100000102615,Auraiya Unitech power station,63.6,L100000102254,Chapariya power station,62.5,,f,
NPP,,BAGLIHAR HPS,India,f,t,,,L100000102618,Bargarh power station,66.7,L100000102662,Balagarh power station,62.5,L100000102446,Balangir power station,62.5,,f,
NPP,,BAGLIHAR II HPS,India,f,t,,,L100000102093,Barh II power station,66.7,L100000102092,Barh I power station,58.8,L100001047020,Balaji power station,58.8,,f,
NPP,,BAIRA SIUL HPS,India,f,t,,,L100000102092,Barh I power station,62.5,L100000102356,Parasi power station,62.5,L100000102359,Sanjay Gandhi power station,60,,f,
NPP,,BALIMELA HPS,India,f,t,,,L100000102378,Bela power station (Mantri Power),66.7,L100000102285,Seraikela power station,58.8,L100000102195,Amreli power station,57.1,,f,
NPP,,BANSAGAR TONS-I HPS,India,f,t,,,L100000102320,Bansagar power station,69.6,L100000102447,Baragaon power station,60.9,L100000102199,Bhavnagar power station,58.3,,f,
NPP,,BARAMURA GT,India,f,t,,,L100000102127,Baradarha power station,70.6,L100001019052,Ambasamudram power station,70,L100000102245,Baranda power station,66.7,,f,
NPP,,BARGI HPS,India,f,t,,,L100000102092,Barh I power station,72.7,L100000102090,Barauni power station,66.7,L100000102618,Bargarh power station,66.7,,f,
NPP,,BASPA HPS,India,f,t,,,L100000102320,Bansagar power station,61.5,L100000102520,Banswara Thermal Power Station,61.5,L100000102185,Sipat power station,60,,f,
NPP,,BASSI HPS,India,f,t,,,L100001047152,Deoli Biomass power station,55.6,L100001047365,Miraj Biomass power station,55.6,L100001019045,Sonai Biomass power station,55.6,,f,
NPP,,BHADRA HPS,India,f,t,legacy-pipeline,grandfathered rapidfuzz match to GPPD 'BHADRA'; no GEM link — review,L100000102490,Randia power station,92.3,L100000102382,Bhandara power station,85.7,L100000102592,Bhadradri power station,80,,f,
NPP,,BHAKRA LEFT HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'BHAKRA'; no GEM link — review,L100000102380,Bhadravati power station (Ispat),57.1,L100000102484,Navabharat power station,57.1,L100000102393,Dhakore power station,55.6,,f,
NPP,,BHAKRA RIGHT HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'BHAKRA'; no GEM link — review,L100000102592,Bhadradri power station,66.7,L100000102276,Maithon Right Bank Thermal Power Station,66.7,L100000102618,Bargarh power station,63.2,,f,
NPP,,BHANDARDHARA HPS ST-II,India,f,t,,,L100000102382,Bhandara power station,80,L100000102130,Bhandhakhar power station,78.3,L100001047125,Bhandara Varam power station,76.9,,f,
NPP,,BHAWANI BARRAGE-II HPS,India,f,t,,,L100000102617,Barabanki power station,59.3,L100000102118,Prabhawati Nagar power station,58.8,L100000102093,Barh II power station,56,,f,
NPP,,BHAWANI BARRAGE-III HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'BHAWANI KATTALAI -III'; no GEM link — review,L100000102617,Barabanki power station,57.1,L100000102118,Prabhawati Nagar power station,57.1,,,,,f,
NPP,,BHAWANI KATTAL,India,f,t,,,L100001047412,Shalivahana Wani Yavatmal power station,56.4,L100000102246,Bhawnathpur power station,56,L100000102423,Parbhani Renuka power station,55.2,,f,
NPP,,BHIRA  HPS,India,f,t,,,L100000102200,Bherai power station,72.7,L100000102386,Bijora power station,72.7,L100000102210,Hazira power station (Essar),72.7,,f,
NPP,,BHIRA PSS HPS,India,f,t,,,L100000102200,Bherai power station,72.7,L100000102386,Bijora power station,72.7,L100000102210,Hazira power station (Essar),72.7,,f,
NPP,,BHIRA TAIL RACE HPS,India,f,t,,,L100000102134,Birra Thermal Power Project,58.8,L100000102380,Bhadravati power station (Ispat),56,,,,,f,
NPP,,BHIVPURI HPS,India,f,t,,,L100000102451,Bhapur power station,71.4,L100000102620,Bhognipur power station,70.6,L100000102419,Nardana Vaghode power station,66.7,,f,
NPP,,BRAMHAPURAM DG,India,f,t,,,L100000102451,Bhapur power station,70.6,L100000102603,Ramagundam-B power station,69.6,L100000408398,Brahmapuram Diesel power station,69,,f,
NPP,,BUDHIL HPS,India,f,t,,,L100000102035,Budele power station,66.7,L100000102394,Dhariwal power station,57.1,,,,,f,
NPP,,CHAMERA- I HPS,India,f,t,,,L100000102200,Bherai power station,66.7,L100000102540,Chennai power station,62.5,L100000102524,Chhabra Thermal Power Station,62.5,,f,
NPP,,CHAMERA- II HPS,India,f,t,,,L100000102200,Bherai power station,62.5,L100000102093,Barh II power station,58.8,L100000102540,Chennai power station,58.8,,f,
NPP,,CHAMERA-I HPS,India,f,t,,,L100000102200,Bherai power station,66.7,L100000102540,Chennai power station,62.5,L100000102524,Chhabra Thermal Power Station,62.5,,f,
NPP,,CHAMERA-II HPS,India,f,t,,,L100000102200,Bherai power station,62.5,L100000102093,Barh II power station,58.8,L100000102540,Chennai power station,58.8,,f,
NPP,,CHAMERA-III HPS,India,f,t,,,L100000102200,Bherai power station,58.8,L100000102093,Barh II power station,55.6,L100000102540,Chennai power station,55.6,,f,
NPP,,CHANJU-I HPS,India,f,t,,,L100000102251,Chandil Singh power station,57.1,L100000102391,Dahanu power station,57.1,L100001000153,Chandrapur (Assam) power station,55.6,,f,
NPP,,CHIBRO (YAMUNA) HPS,India,f,t,,,L100000102401,Gadchiroli power station,62.5,L100000102524,Chhabra Thermal Power Station,61.5,L100000102430,Shirol Cogen power station,55.6,,f,
NPP,,CHILLA HPS,India,f,t,,,L100000102190,Uchpinda power station,57.1,,,,,,,,f,
NPP,,CHUTAK HPS,India,f,t,,,L100000102456,Cuttack power station (VISA Power),76.9,L100000102454,Choudwar power station,57.1,,,,,f,
NPP,,CHUZACHEN HPS,India,f,t,,,L100000102325,Chadhana power station,58.8,,,,,,,,f,
NPP,,COCHIN CCPP (Liq.),India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'Cochin COK II'; no GEM link — review,L100000102190,Uchpinda power station,57.1,,,,,,,,f,
NPP,,DADRI CCPP,India,f,t,legacy-pipeline,"grandfathered rapidfuzz match to GPPD 'DADRI (NCTPP)'; pipeline reproduces the match, values frozen; no GEM link — review",L100000102608,Yadadri power station,83.3,L100000102592,Bhadradri power station,71.4,L100000102330,Devaldi power station,66.7,,f,
NPP,,DAE (RAJASTHAN),India,f,t,,,L100000102393,Dhakore power station,60,L100000102396,Dhopave Thermal Power Station (Mahagenco),60,L100000102097,Dona power station,57.1,,f,
NPP,,DEHAR H P S,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'DEHAR'; no GEM link — review,L100000102140,Dhanras power station,55.6,,,,,,,,f,
NPP,,DEHAR HPS,India,f,t,,,L100000102393,Dhakore power station,66.7,L100000102140,Dhanras power station,66.7,L100000102141,Dhardai power station,66.7,,f,
NPP,,DGEN MEGA CCPP,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'DGEN MEGA CCCP'; no GEM link — review,,,,,,,,,,,f,
NPP,,DHAKRANI HPS,India,f,t,,,L100000102141,Dhardai power station,80,L100000102090,Barauni power station,66.7,L100000102393,Dhakore power station,66.7,,f,
NPP,,DHALIPUR HPS,India,f,t,,,L100000200184,Dhampur power station,80,L100000102147,Hamirpur power station,75,L100000102126,Balpur power station,71.4,,f,
NPP,,DHAULI GANGA HPS,India,f,t,,,L100000104900,Ganga captive power station,64,L100000102218,Nana Madha power station,63.6,L100001047436,Shalivahana power station,60.9,,f,
NPP,,DHOLPUR CCPP,India,f,t,,,L100000102204,Dholera Power Plant,71.4,L100000102431,Solapur power station,71.4,L100000200184,Dhampur power station,71.4,,f,
NPP,,DHUVARAN CCPP,India,f,t,,,L100000102140,Dhanras power station,66.7,L100000102141,Dhardai power station,66.7,L100000102037,Dharmavaram power station,63.2,,f,
NPP,,DIKCHU HPS,India,f,t,,,L100000102309,Raichur Thermal Power Station,61.5,L100000102304,Kadechur power station,57.1,,,,,f,
NPP,,DOYANG HPS,India,f,t,,,L100000102097,Dona power station,60,,,,,,,,f,
NPP,,DULHASTI HPS,India,f,t,,,,,,,,,,,,,f,
NPP,,GANDHAR CCPP,India,f,t,,,L100000102207,Gandhinagar Thermal Power Station,77.8,L100000102450,Basundhara power station,70.6,L100000102382,Bhandara power station,66.7,,f,
NPP,,GANDHI SAGAR HPS,India,f,t,,,L100000102207,Gandhinagar Thermal Power Station,87,L100000102359,Sanjay Gandhi power station,80,L100000102320,Bansagar power station,70,,f,
NPP,,GANDHI SAGAR PSP,India,f,t,,,L100000102207,Gandhinagar Thermal Power Station,87,L100000102359,Sanjay Gandhi power station,80,L100000102320,Bansagar power station,70,,f,
NPP,,GANGUWAL HPS,India,f,t,,,L100000102442,Angul power station,76.9,L100000102463,Ganjam power station,57.1,L100000200182,Panchganga power station,55.6,,f,
NPP,,GAUTAMI CCPP,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'GAUTAMI CCCP'; no GEM link — review,L100000102628,Ghatampur power station,62.5,L100000102313,Vantamuri power station,62.5,L100000102463,Ganjam power station,61.5,,f,
NPP,,GHATGHAR PSS HPS,India,f,t,,,L100000102628,Ghatampur power station,70.6,L100000102154,Khamhar power station,66.7,L100000102274,Latehar power station,66.7,,f,
NPP,,GIRI BATA HPS,India,f,t,,,L100000102428,Ratnagiri Power Plant,77.8,L100000102446,Balangir power station,70.6,L100000102093,Barh II power station,62.5,,f,
NPP,,GODAVARI CCPP,India,f,t,,,L100000102084,West Godavari Super Thermal Power Station,76.2,L100000102298,Gowdasandra power station,63.2,L100000102040,East Godavari Mill power station,61.5,,f,
NPP,,GREL CCPP (Rajahmundry),India,f,t,,,L100000102525,Giral power station,66.7,L100000102195,Amreli power station,60,L100000102144,Gare Pelma power station,57.1,,f,
NPP,,HALDIA GT (Liq.),India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'HALDIA'; no GEM link — review,L100000102198,Bhatvadia power station,66.7,L100000102210,Hazira power station (Essar),66.7,L100000102490,Randia power station,66.7,,f,
NPP,,HAMPI HPS,India,f,t,,,L100000200184,Dhampur power station,66.7,L100000102147,Hamirpur power station,61.5,L100000102254,Chapariya power station,57.1,,f,
NPP,,HASDEOBANGO HPS,India,f,t,,,L100000102148,Hasdeo Thermal Power Station,70.6,L100000102301,Hassan power station,58.8,L100001047141,Deoband Sugar power station,58.3,,f,
NPP,,HAZIRA CCPP,India,f,t,legacy-pipeline,grandfathered rapidfuzz match to GEM 'Hazira (Essar) power station'; GEM name did not resolve to one location — review,L100000102210,Hazira power station (Essar),100,L100000102524,Chhabra Thermal Power Station,61.5,L100000102140,Dhanras power station,61.5,,f,
NPP,,HAZIRA CCPP EXT,India,f,t,legacy-pipeline,grandfathered rapidfuzz match to GEM 'Hazira (Essar) power station'; GEM name did not resolve to one location — review,L100000102210,Hazira power station (Essar),100,L100000102524,Chhabra Thermal Power Station,61.5,L100000102140,Dhanras power station,61.5,,f,
NPP,,HIRAKUD HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'HIRAKUD I&II'; no GEM link — review,L100000102466,Hirakud Smelter power station,63.6,L100000102210,Hazira power station (Essar),61.5,L100000102419,Nardana Vaghode power station,57.1,,f,
NPP,,IDAMALAYAR HPS,India,f,t,,,L100000102476,Kamalanga power station,63.2,L100000102224,Salaya power plant,62.5,L100000102120,Sirdala power station,58.8,,f,
NPP,,IDUKKI HPS,India,f,t,,,L100000102231,Ukai Thermal Power Station,60,,,,,,,,f,
NPP,,INDIRA SAGAR HPS,India,f,t,,,L100000102168,Raigarh Jindal power station,69.2,L100001047416,Shrigonda Sugar power station,66.7,L100001047417,Sidhwalia Sugar power station,66.7,,f,
NPP,,JALDHAKA HPS ST-I,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'JALDHAKA I&II'; no GEM link — review,L100000102130,Bhandhakhar power station,63.2,L100000102468,Jamuchakada power station,63.2,L100000102325,Chadhana power station,62.5,,f,
NPP,,JAWAHAR SAGAR HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'J.SAGAR'; no GEM link — review,L100001047243,Jawaharnagar WtE power station,75.9,L100001047016,Athani Sugar power station,64,L100001047130,Chadha Sugar power station,64,,f,
NPP,,JEGURUPADU CCPP PH I,India,f,t,,,L100000102036,Devarampadu power station,57.1,L100000401503,Jegurupadu Combined Cycle power plant,57.1,,,,,f,
NPP,,JEGURUPADU CCPP PH II,India,f,t,,,L100000102036,Devarampadu power station,57.1,L100000401503,Jegurupadu Combined Cycle power plant,57.1,,,,,f,
NPP,,JOG HPS,India,f,t,,,,,,,,,,,,,f,
NPP,,JORETHANG LOOP,India,f,t,,,,,,,,,,,,,f,
NPP,,KADAMPARI HPS,India,f,t,,,L100000102553,Kadaladi power station,70.6,L100000102152,Kasaipalli power station,63.2,L100000102269,Kamdara power station (Jindal),62.5,,f,
NPP,,KADANA HPS,India,f,t,,,L100000102269,Kamdara power station (Jindal),76.9,L100000102325,Chadhana power station,71.4,L100000102553,Kadaladi power station,71.4,,f,
NPP,,KADRA HPS,India,f,t,,,L100000102269,Kamdara power station (Jindal),83.3,L100001000079,Kajurda power station,66.7,L100000102343,Khandwa power station (Dwarkesh Energy),66.7,,f,
NPP,,KAIGA,India,f,t,,,L100000102170,Raigarh Project (Jindal),66.7,L100000102231,Ukai Thermal Power Station,66.7,L100000102153,Katghora power station,61.5,,f,
NPP,,KAKKAD HPS,India,f,t,,,L100000102673,Farakka power station,61.5,L100000102553,Kadaladi power station,57.1,L100000102316,Kasargod power station,57.1,,f,
NPP,,KAKRAPARA,India,f,t,,,L100000102169,Raigarh TRN Power Project,70.6,L100000102610,Anpara power station,66.7,L100000102127,Baradarha power station,66.7,,f,
NPP,,KALINADI HPS,India,f,t,,,L100000102553,Kadaladi power station,75,L100000102527,Kalisindh Thermal Power Station,70.6,L100000102591,Adilibad power station (Shalivahana Power Corp.),62.5,,f,
NPP,,KALINADI SUPA HPS,India,f,t,,,L100000200633,Aland Sugar power station,66.7,L100001047363,Kranti Sugar power station,64,L100000102228,Surat Lignite Power Plant,61.5,,f,
NPP,,KARAIKAL CCPP,India,f,t,,,L100000102507,Karaikal Port power station,76.2,L100000102673,Farakka power station,66.7,L100000102152,Kasaipalli power station,66.7,,f,
NPP,,KARBI LANGPI HPS,India,f,t,,,L100000102446,Balangir power station,60,L100000102617,Barabanki power station,57.1,L100000102476,Kamalanga power station,57.1,,f,
NPP,,KARCHAM WANGTOO HPS,India,f,t,,,L100000102436,Wardha Warora Power Plant,57.1,,,,,,,,f,
NPP,,KARUPPUR CCPP,India,f,t,,,L100000102317,Anuppur power station (Newzone),80,L100000102589,Uppur power station,76.9,L100000102191,Badarpur power station,62.5,,f,
NPP,,KATHALGURI CCPP,India,f,t,,,L100000102104,Kahalgaon Super Thermal Power Plant,64,L100000102101,Kahalgaon power station (Cement Manufacturing Co.),63.2,L100000102428,Ratnagiri Power Plant,63.2,,f,
NPP,,KAWAS CCPP,India,f,t,,,L100000102337,Jawa power station,66.7,L100000102343,Khandwa power station (Dwarkesh Energy),66.7,L100000102165,Marwa power station,60,,f,
NPP,,KHANDONG HPS,India,f,t,,,L100000102343,Khandwa power station (Dwarkesh Energy),66.7,L100000102345,Khargone power station,62.5,L100000102101,Kahalgaon power station (Cement Manufacturing Co.),58.8,,f,
NPP,,KHARA HPS,India,f,t,,,L100000102210,Hazira power station (Essar),72.7,L100000102636,Khurja power station,72.7,L100000102107,Kochar power station,72.7,,f,
NPP,,KHATIMA HPS,India,f,t,,,L100000102154,Khamhar power station,71.4,L100000102342,Katni power station,66.7,L100000102198,Bhatvadia power station,62.5,,f,
NPP,,KHODRI HPS,India,f,t,,,L100000102411,Koradi Thermal Power Station,66.7,L100000102272,Koderma Thermal Power Station,61.5,L100000102290,Tori power plant,60,,f,
NPP,,KHONDONG HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KHANDONG'; no GEM link — review,,,,,,,,,,,f,
NPP,,KHOPOLI HPS,India,f,t,,,L100000102407,Khopoli Works power station,70,,,,,,,,f,
NPP,,KISHANGANGA HPS,India,f,t,,,L100000200182,Panchganga power station,66.7,L100001047270,Kishanganj Biomass power station,62.1,L100000102199,Bhavnagar power station,60,,f,
NPP,,KODASALI HPS,India,f,t,,,L100000102152,Kasaipalli power station,66.7,L100000102497,Sodamal power station,66.7,L100000102553,Kadaladi power station,62.5,,f,
NPP,,KODAYAR-I HPS,India,f,t,,,L100000200176,Kodungaiyur power station,60,L100000102637,Kundarki Ipp power station,57.1,,,,,f,
NPP,,KODAYAR-II HPS,India,f,t,,,L100000200176,Kodungaiyur power station,57.1,,,,,,,,f,
NPP,,KOLDAM,India,f,t,,,L100000102272,Koderma Thermal Power Station,61.5,L100000102497,Sodamal power station,61.5,L100000102263,Gola power station,60,,f,
NPP,,KONASEEMA CCPP,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KONASEEMA CCCP'; no GEM link — review,L100000102272,Koderma Thermal Power Station,62.5,,,,,,,,f,
NPP,,KONDAPALLI CCPP,India,f,t,,,L100000102597,Kotapally power station (SKIL Group),73.7,L100000102152,Kasaipalli power station,70,L100000102556,Kattupalli power station,70,,f,
NPP,,KONDAPALLI EXTN CCPP,India,f,t,,,L100000102597,Kotapally power station (SKIL Group),73.7,L100000102152,Kasaipalli power station,70,L100000102556,Kattupalli power station,70,,f,
NPP,,KONDAPALLI ST-3 CCPP,India,f,t,,,L100000102597,Kotapally power station (SKIL Group),73.7,L100000102152,Kasaipalli power station,70,L100000102556,Kattupalli power station,70,,f,
NPP,,KOPILI HPS,India,f,t,,,,,,,,,,,,,f,
NPP,,KOTESHWAR HPS,India,f,t,,,L100000102661,Bakreswar Thermal Power Station,66.7,L100000102107,Kochar power station,66.7,L100000102274,Latehar power station,62.5,,f,
NPP,,KOTLA HPS,India,f,t,,,L100000102530,Kota power station,88.9,L100000102263,Gola power station,66.7,L100000102677,Kolaghat Thermal Power Station,61.5,,f,
NPP,,KOVIKALPAL CCPP,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KOVILKALAPPAL'; no GEM link — review,L100000102597,Kotapally power station (SKIL Group),63.2,L100000102051,Lovapalem power station,63.2,L100000102057,Nakkapalli power station,60,,f,
NPP,,KOYNA DPH HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KOYNA COMPLEX'; no GEM link — review,L100000102097,Dona power station,61.5,,,,,,,,f,
NPP,,KOYNA-I&II HPS,India,f,t,,,,,,,,,,,,,f,
NPP,,KOYNA-III HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KOYNA COMPLEX'; no GEM link — review,,,,,,,,,,,f,
NPP,,KOYNA-IV HPS,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KOYNA COMPLEX'; no GEM link — review,,,,,,,,,,,f,
NPP,,KOZHIKODE DG,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KOJIKODE DG'; no GEM link — review,L100000408391,Kozhikode Diesel power station,72,,,,,,,,f,
NPP,,KUDANKULAM,India,f,t,,,L100000102072,Srikakulam Thermal Power Station,70,L100000102572,Sattankulam power station,66.7,L100000102657,Lal Kuan Mill power station,60.9,,f,
NPP,,KULHAL HPS,India,f,t,,,L100000102219,Okha power station,60,L100000102677,Kolaghat Thermal Power Station,57.1,,,,,f,
NPP,,KUNDAH PSP,India,f,t,legacy-pipeline,grandfathered llm match to GPPD 'KUNDAH I-V'; no GEM link — review,L100000102469,Jamunda power station,61.5,L100001000079,Kajurda power station,61.5,L100000102343,Khandwa power station (Dwarkesh Energy),61.5,,f,
NPP,,KUNDAH-I HPS,India,f,t,,,L100000102637,Kundarki Ipp power station,70,,,,,,,,f,
NPP,,KUNDAH-II HPS,India,f,t,,,L100000102637,Kundarki Ipp power station,66.7,L100000102527,Kalisindh Thermal Power Station,55.6,,,,,f,
NPP,,KUNDAH-III HPS,India,f,t,,,L100000102637,Kundarki Ipp power station,63.6,,,,,,,,f,
NPP,,KUNDAH-IV HPS,India,f,t,,,L100000102637,Kundarki Ipp power station,66.7,,,,,,,,f,
NPP,,KUNDAH-V HPS,India,f,t,,,,,,,,,,,,,f,
NPP,,KUTTALAM CCPP,India,f,t,,,L100000102654,Utraula power station,66.7,L100000102572,Sattankulam power station,63.2,L100000102409,Khutafali (Kolura) power station,58.8,,f,
NPP,,KUTTIYADI ADDL EXTN,India,f,t,,,,,,,,,,,,,f,
NPP,,KUTTIYADI ADDL. EXTN.,India,f,t,,,,,,,,,,,,,f,
NPP,,KUTTIYADI EXTN HPS,India,f,t,,,L100000102409,Khutafali (Kolura) power station,55.6,,,,,,,,f,
