country,gem_location_id,gem_plant_name,other_names,local_name,state_province,latitude,longitude,operating_mw,retired_mw,units_operating,units_retired,units_other_status,wiki_url
United States,L100000103808,Craig Station,,"Yampa project (Unit 1, Unit 2)",Colorado,40.4627,-107.591153,1427.6,,3,0,0,https://www.gem.wiki/Craig_Station
United States,L100000103963,Crane Generating Station,,C.P. Crane Generating Station,Maryland,39.323603,-76.365139,,399.8,0,2,0,https://www.gem.wiki/Crane_Generating_Station
United States,L100000103855,Crawford Generating Station,,,Illinois,41.828847,-87.723178,,597,0,2,0,https://www.gem.wiki/Crawford_Generating_Station
United States,L100000104138,Cromby Generating Station,,,Pennsylvania,40.151977,-75.528931,,188,0,1,0,https://www.gem.wiki/Cromby_Generating_Station
United States,L100000104172,Cross Generating Station,,,South Carolina,33.369972,-80.11275,2390.1000000000004,,4,0,0,https://www.gem.wiki/Cross_Generating_Station
United States,L100000104033,Crow Nation CFB,,,Montana,45.603246,-107.458564,,,0,0,1,https://www.gem.wiki/Crow_Nation_CFB
United States,L100000103825,Crystal River Energy Complex,,,Florida,28.957031,-82.700583,1478.4,964.3,2,2,0,https://www.gem.wiki/Crystal_River_Energy_Complex
United States,L100000104186,Cumberland Steam Plant,,"Cumberland Combined Cycle Plant, Cumberland Fossil Plant",Tennessee,36.389947,-87.651636,2600,,2,0,0,https://www.gem.wiki/Cumberland_Steam_Plant
United States,L100000103936,Dale power station,,,Kentucky,37.880731,-84.261722,,162,0,2,0,https://www.gem.wiki/Dale_power_station
United States,L100000103856,Dallman Station,,,Illinois,39.754472,-89.603128,230.1,387.7,1,3,0,https://www.gem.wiki/Dallman_Station
United States,L100000104076,Dan River Steam Station,,,North Carolina,36.486025,-79.721108,,290,0,3,0,https://www.gem.wiki/Dan_River_Steam_Station
United States,L100000104008,Daniel Generating Plant,,Victor J. Daniel Generating Plant,Mississippi,30.53265,-88.557111,500,500,1,1,0,https://www.gem.wiki/Daniel_Generating_Plant
United States,L100000104067,Danskammer Generating Station,,Roseton Generating Station,New York,41.572122,-73.966225,,386.5,0,2,0,https://www.gem.wiki/Danskammer_Generating_Station
United States,L100000104281,Dave Johnston Power Plant,,,Wyoming,42.839072,-105.777397,816.7,,4,0,0,https://www.gem.wiki/Dave_Johnston_Power_Plant
United States,L100000103882,Dean Mitchell Generating Station,,DH Mitchell power station,Indiana,41.639,-87.4069,,522,0,4,0,https://www.gem.wiki/Dean_Mitchell_Generating_Station
United States,L100000104052,Deepwater Generating Station,,,New Jersey,39.682239,-75.508217,,82,0,1,0,https://www.gem.wiki/Deepwater_Generating_Station
United States,L100000103826,Deerhaven Generating Station,,,Florida,29.759147,-82.388053,,250.7,0,1,0,https://www.gem.wiki/Deerhaven_Generating_Station
United States,L100000104058,Desert Rock,,,New Mexico,36.765912,-108.189675,,,0,0,1,https://www.gem.wiki/Desert_Rock
United States,L100000103964,Dickerson Generating Station,,,Maryland,39.209267,-77.464028,,588,0,3,0,https://www.gem.wiki/Dickerson_Generating_Station
United States,L100000103956,Dolet Hills power station,,,Louisiana,32.031061,-93.568842,,720.8,0,1,0,https://www.gem.wiki/Dolet_Hills_power_station
United States,L100000104282,Dry Fork Station,,,Wyoming,44.387442,-105.461327,484,,1,0,0,https://www.gem.wiki/Dry_Fork_Station
United States,L100000103907,Dubuque Generating Station,,,Iowa,42.503041,-90.658436,,37.5,0,1,0,https://www.gem.wiki/Dubuque_Generating_Station
United States,L100000103857,Duck Creek Station,,,Illinois,40.466436,-89.983417,,96,0,1,0,https://www.gem.wiki/Duck_Creek_Station
United States,L100000104068,Dunkirk Steam Station,,,New York,42.491697,-79.347156,,627.2,0,4,0,https://www.gem.wiki/Dunkirk_Steam_Station
United States,L100000103937,E.W. Brown Generating Station,,,Kentucky,37.788331,-84.713531,464,293.1,1,2,0,https://www.gem.wiki/E.W._Brown_Generating_Station
United States,L100000103883,Eagle Valley Station,,,Indiana,39.485231,-86.417931,,301.6,0,4,0,https://www.gem.wiki/Eagle_Valley_Station
United States,L100000103908,Earl F. Wisdom Generating Station,,,Iowa,43.1605,-95.257556,,33,0,1,0,https://www.gem.wiki/Earl_F._Wisdom_Generating_Station
United States,L100000103938,East Bend Generating Station,,,Kentucky,38.904169,-84.851336,669.3,,1,0,0,https://www.gem.wiki/East_Bend_Generating_Station
United States,L100000104106,Eastlake Power Plant,,,Ohio,41.670731,-81.443708,,1257,0,5,0,https://www.gem.wiki/Eastlake_Power_Plant
United States,L100000104139,Ebensburg Generating Plant,,,Pennsylvania,40.455,-78.7472,57.6,,1,0,0,https://www.gem.wiki/Ebensburg_Generating_Plant
United States,L100000103976,Eckert Station,,,Michigan,42.7189,-84.557769,,375,0,6,0,https://www.gem.wiki/Eckert_Station
United States,L100000104140,Eddystone Generating Station,,,Pennsylvania,39.858814,-75.323781,,707.2,0,2,0,https://www.gem.wiki/Eddystone_Generating_Station
United States,L100000103818,Edge Moor Power Plant,,Hay Road Power Complex,Delaware,39.738611,-75.504167,,698,0,3,0,https://www.gem.wiki/Edge_Moor_Power_Plant
United States,L100000104077,Edgecombe Genco,,Cogentrix of Rocky Mount,North Carolina,36.037533,-77.754056,,114.8,0,2,0,https://www.gem.wiki/Edgecombe_Genco
United States,L100000104269,Edgewater Generating Station,,,Wisconsin,43.716161,-87.705894,413.7,420,1,2,0,https://www.gem.wiki/Edgewater_Generating_Station
United States,L100000103858,Edwards Generation Plant,,,Illinois,40.59605,-89.661953,,780.3,0,3,0,https://www.gem.wiki/Edwards_Generation_Plant
United States,L100000103884,Edwardsport generating station (retired),,,Indiana,38.797777,-87.251625,,109.2,0,2,0,https://www.gem.wiki/Edwardsport_generating_station_(retired)
United States,L100000103885,Edwardsport power station,,,Indiana,38.797506,-87.250488,804.5,,3,0,0,https://www.gem.wiki/Edwardsport_power_station
United States,L100000104078,Elizabethtown Power Plant,,,North Carolina,34.647174,-78.641388,,34.7,0,1,0,https://www.gem.wiki/Elizabethtown_Power_Plant
United States,L100000104274,Elm Road power station,,"ERGS, Elm Road Generating Station, Oak Creek power station, Elm Road Generating Station Gas Fuel Flexibility Project",Wisconsin,42.8467861,-87.8294148,1402.6,,2,0,0,https://www.gem.wiki/Elm_Road_power_station
United States,L100000103939,Elmer Smith Station,,,Kentucky,37.794683,-87.060717,,445,0,2,0,https://www.gem.wiki/Elmer_Smith_Station
United States,L100000104141,Elrama Power Plant,,,Pennsylvania,40.253103,-79.917492,,510,0,4,0,https://www.gem.wiki/Elrama_Power_Plant
United States,L100000103980,Endicott Generating Station,,,Michigan,42.0336,-84.7583,,55,0,1,0,https://www.gem.wiki/Endicott_Generating_Station
United States,L100000104053,England Generating Station,,BL England power station,New Jersey,39.290556,-74.633556,,299.2,0,2,0,https://www.gem.wiki/England_Generating_Station
United States,L100000103977,Erickson Station,,,Michigan,42.692247,-84.656769,,155,0,1,0,https://www.gem.wiki/Erickson_Station
United States,L100000104059,Escalante Generating Station,,,New Mexico,35.415986,-108.082608,,257,0,1,0,https://www.gem.wiki/Escalante_Generating_Station
United States,L100000103940,Estill County Energy Partners,,,Kentucky,37.697874,-83.924354,,,0,0,1,https://www.gem.wiki/Estill_County_Energy_Partners
United States,L100000103886,F. B. Culley power station,,F. B. Culley Generating Station,Indiana,37.908961,-87.324717,368.9,46,2,1,0,https://www.gem.wiki/F._B._Culley_power_station
United States,L100000103909,Fair Station,,Fe Fair power station,Iowa,41.457406,-90.822663,,37.5,0,1,0,https://www.gem.wiki/Fair_Station
United States,L100000104196,Fayette Power Project,,,Texas,29.916456,-96.750842,1690,,3,0,0,https://www.gem.wiki/Fayette_Power_Project
United States,L100000103827,Fernandina Beach Mill power station,,"Jefferson Smurfit Nassau County,  FL",Florida,30.681589,-81.45622,,96.9,0,2,0,https://www.gem.wiki/Fernandina_Beach_Mill_power_station
United States,L100000103859,Fisk Generating Station,,Fisk Street Generating Station,Illinois,41.850794,-87.653383,,374.1,0,1,0,https://www.gem.wiki/Fisk_Generating_Station
United States,L100000103793,Flint Creek Power Plant,,,Arkansas,36.256083,-94.523908,558,,1,0,0,https://www.gem.wiki/Flint_Creek_Power_Plant
United States,L100000104125,Fort James Muskogee Mill Power Plant,,,Oklahoma,35.732572,-95.293778,,91,0,2,0,https://www.gem.wiki/Fort_James_Muskogee_Mill_Power_Plant
United States,L100000104250,Fort Martin power station,,,West Virginia,39.710833,-79.9275,1152,,2,0,0,https://www.gem.wiki/Fort_Martin_power_station
United States,L100000104060,Four Corners Steam Plant,,,New Mexico,36.689369,-108.480339,1636.2,633.6,2,3,0,https://www.gem.wiki/Four_Corners_Steam_Plant
United States,L100000104167,Frackville Power Plant,,,Pennsylvania,40.790306,-76.198511,,48,0,1,0,https://www.gem.wiki/Frackville_Power_Plant
United States,L100000103887,Frank Ratts Generating Station,,,Indiana,38.519111,-87.2655,,234,0,2,0,https://www.gem.wiki/Frank_Ratts_Generating_Station
United States,L100000104197,Freeport Plant,,,Texas,28.943464,-95.368158,,,0,0,1,https://www.gem.wiki/Freeport_Plant
United States,L100000103860,FutureGen power station,,,Illinois,39.465556,-88.343346,,,0,0,1,https://www.gem.wiki/FutureGen_power_station
United States,L100000104079,G.G. Allen Steam Plant,,,North Carolina,35.190278,-81.008333,,1155,0,5,0,https://www.gem.wiki/G.G._Allen_Steam_Plant
United States,L100000103779,Gadsden Steam Plant,,,Alabama,34.009396,-85.967952,,138,0,2,0,https://www.gem.wiki/Gadsden_Steam_Plant
United States,L100000103888,Gallagher Generating Station,,R. Gallagher Generating Station,Indiana,38.263689,-85.838086,,600,0,4,0,https://www.gem.wiki/Gallagher_Generating_Station
United States,L100000104187,Gallatin Fossil Plant,,,Tennessee,36.315372,-86.400783,1255.2,,4,0,0,https://www.gem.wiki/Gallatin_Fossil_Plant
United States,L100000103780,Gaston Steam Plant,,"Plant Gaston, EC Gaston power station, Ernest C. Gaston Electric Generating Plant",Alabama,33.243164,-86.458936,952,1060.8,1,4,0,https://www.gem.wiki/Gaston_Steam_Plant
United States,L100000104107,Gavin Power Plant,,General James M. Gavin Power Plant,Ohio,38.935369,-82.115378,2600,,2,0,0,https://www.gem.wiki/Gavin_Power_Plant
United States,L100000104270,Genoa Station,,,Wisconsin,43.559042,-91.2327,,345.6,0,1,0,https://www.gem.wiki/Genoa_Station
United States,L100000103910,George Neal Station North,,,Iowa,42.325833,-96.381361,584.1,496.2,1,2,0,https://www.gem.wiki/George_Neal_Station_North
United States,L100000103911,George Neal Station South,,,Iowa,42.299653,-96.362597,695.9,,1,0,0,https://www.gem.wiki/George_Neal_Station_South
United States,L100000104038,Gerald Gentleman Station,,,Nebraska,41.080981,-101.14075,1362.6,,2,0,0,https://www.gem.wiki/Gerald_Gentleman_Station
United States,L100000103941,Ghent Generating Station,,,Kentucky,38.748617,-85.0374,2225.8999999999996,,4,0,0,https://www.gem.wiki/Ghent_Generating_Station
United States,L100000104198,Gibbons Creek Steam Station,,,Texas,30.61885,-96.081833,,453.5,0,1,0,https://www.gem.wiki/Gibbons_Creek_Steam_Station
United States,L100000103889,Gibson Generating Station,,,Indiana,38.371381,-87.768189,3339.5,,5,0,0,https://www.gem.wiki/Gibson_Generating_Station
United States,L100000104239,Glen Lyn Plant,,,Virginia,37.369417,-80.863014,,337.5,0,2,0,https://www.gem.wiki/Glen_Lyn_Plant
United States,L100000104142,Good Spring Plant,,,Pennsylvania,40.624809,-76.484959,,,0,0,1,https://www.gem.wiki/Good_Spring_Plant
United States,L100000103781,Gorgas Steam Plant,,"Gorgas Two power station, Plant Gorgas",Alabama,33.645461,-87.200264,,1416.6999999999998,0,5,0,https://www.gem.wiki/Gorgas_Steam_Plant
United States,L100000104174,Grainger Generating Station,,Dolphus M. Grainger Generating Station,South Carolina,33.825419,-79.052511,,170,0,2,0,https://www.gem.wiki/Grainger_Generating_Station
United States,L100000104122,Grand River Energy Center,,"Chouteau Plant, GREC, GRDA Plant",Oklahoma,36.188703,-95.289033,594,540,1,1,0,https://www.gem.wiki/Grand_River_Energy_Center
United States,L100000104251,Grant Town Power Plant,,,West Virginia,39.560277,-80.162893,95.7,,1,0,0,https://www.gem.wiki/Grant_Town_Power_Plant
United States,L100000103942,Green River Generating Station,,,Kentucky,37.363133,-87.122142,,263.6,0,4,0,https://www.gem.wiki/Green_River_Generating_Station
United States,L100000104222,Green River Plant,,,Utah,38.98023,-110.098693,,,0,0,1,https://www.gem.wiki/Green_River_Plant
United States,L100000103943,Green Station,,R.D. Green Station,Kentucky,37.646678,-87.501403,,586,0,2,0,https://www.gem.wiki/Green_Station
United States,L100000103782,Greene County Steam Plant,,RD Green,Alabama,32.601328,-87.781575,,568.4,0,2,0,https://www.gem.wiki/Greene_County_Steam_Plant
United States,L100000104143,Greene Energy Resource Recovery Project,,,Pennsylvania,39.806346,-79.551528,,,0,0,1,https://www.gem.wiki/Greene_Energy_Resource_Recovery_Project
United States,L100000103824,Gulf Clean Energy Center,,Crist Plant,Florida,30.565986,-87.224511,,1135.1000000000001,0,4,0,https://www.gem.wiki/Gulf_Clean_Energy_Center
United States,L100000103790,H. Wilson Sundt Generating Station,,Irvington Generating Station,Arizona,32.159761,-110.905125,,173.3,0,1,0,https://www.gem.wiki/H._Wilson_Sundt_Generating_Station
United States,L100000104175,H.B. Robinson Steam power station,,"H.B. Robinson Steam Plant, Hb Robinson One power station",South Carolina,34.403114,-80.156814,,206.6,0,1,0,https://www.gem.wiki/H.B._Robinson_Steam_power_station
United States,L100000104108,Hamilton Municipal Electric Plant,,,Ohio,39.409435,-84.55452,,50.6,0,1,0,https://www.gem.wiki/Hamilton_Municipal_Electric_Plant
United States,L100000103837,Hammond Steam Generating Station,,,Georgia,34.253108,-85.345214,,953,0,4,0,https://www.gem.wiki/Hammond_Steam_Generating_Station
United States,L100000103978,Harbor Beach Power Plant,,,Michigan,43.851828,-82.643631,,121,0,1,0,https://www.gem.wiki/Harbor_Beach_Power_Plant
United States,L100000104034,Hardin Generating Station,,,Montana,45.764342,-107.598292,115.7,,1,0,0,https://www.gem.wiki/Hardin_Generating_Station
United States,L100000103890,Harding Street Station,,E.W. Stout Generating Station,Indiana,39.709253,-86.196097,,663,0,3,0,https://www.gem.wiki/Harding_Street_Station
United States,L100000103838,Harllee Branch Generating Plant,,,Georgia,33.194486,-83.2996,,1746.2,0,4,0,https://www.gem.wiki/Harllee_Branch_Generating_Plant
United States,L100000104199,Harrington Station,,,Texas,35.299289,-101.747361,,1080,0,3,0,https://www.gem.wiki/Harrington_Station
United States,L100000104252,Harrison power station,,,West Virginia,39.384167,-80.3325,2052,,3,0,0,https://www.gem.wiki/Harrison_power_station
United States,L100000104144,Hatfields Ferry power station,,,Pennsylvania,39.856936,-79.930567,,1728,0,3,0,https://www.gem.wiki/Hatfields_Ferry_power_station
United States,L100000103861,Havana power station,,,Illinois,40.281458,-90.079039,,488,0,1,0,https://www.gem.wiki/Havana_power_station
United States,L100000104016,Hawthorn Station,,,Missouri,39.130683,-94.4778,565,,1,0,0,https://www.gem.wiki/Hawthorn_Station
United States,L100000103809,Hayden Station,,,Colorado,40.487122,-107.185669,447,,2,0,0,https://www.gem.wiki/Hayden_Station
United States,L100000103786,Healy Power Plant,,,Alaska,63.854431,-148.94815,50,,1,0,0,https://www.gem.wiki/Healy_Power_Plant
United States,L100000104684,Henderson One power station,,,Kentucky,37.8425,-87.59111,,32.3,0,1,0,https://www.gem.wiki/Henderson_One_power_station
United States,L100000103944,Henderson Station,,William L Newman power station,Kentucky,37.646678,-87.501403,,405,0,2,0,https://www.gem.wiki/Henderson_Station
United States,L100000103862,Hennepin power station,,,Illinois,41.3032,-89.315361,,306.3,0,2,0,https://www.gem.wiki/Hennepin_power_station
United States,L100000103965,Herbert Wagner Generating Station,,H. A. Wagner power station,Maryland,39.178833,-76.52733,,495,0,2,0,https://www.gem.wiki/Herbert_Wagner_Generating_Station
United States,L100000104092,Heskett Station,,R.M. Heskett Station,North Dakota,46.866825,-100.883781,,115,0,2,0,https://www.gem.wiki/Heskett_Station
United States,L100000104685,High Bridge power station,,High Bridge Generating Plant,Minnesota,44.931457,-93.111389,,267,0,2,0,https://www.gem.wiki/High_Bridge_power_station
United States,L100000103921,Holcomb Station,,,Kansas,37.9307889,-100.9724694,348.7,,1,0,1,https://www.gem.wiki/Holcomb_Station
United States,L100000104145,Homer City Generating Station,,Homer City Energy Campus,Pennsylvania,40.513131,-79.197047,,2012,0,3,0,https://www.gem.wiki/Homer_City_Generating_Station
United States,L100000104000,Hoot Lake Plant,,,Minnesota,46.290364,-96.043044,,129,0,2,0,https://www.gem.wiki/Hoot_Lake_Plant
United States,L100000104240,Hopewell Power Station,,Hopewell - Polyester,Virginia,37.297396,-77.283502,,71.1,0,1,0,https://www.gem.wiki/Hopewell_Power_Station
United States,L100000104054,Hudson Generating Station,,,New Jersey,40.746828,-74.072569,,660,0,1,0,https://www.gem.wiki/Hudson_Generating_Station
United States,L100000104123,Hugo power station,,"Hugo 1 (Unit 1), Hugo 2 (Unit 2)",Oklahoma,34.014675,-95.3209667,446,,1,0,1,https://www.gem.wiki/Hugo_power_station
United States,L100000104146,Hunlock Power Station,,,Pennsylvania,41.201538,-76.069648,,49.9,0,1,0,https://www.gem.wiki/Hunlock_Power_Station
United States,L100000104223,Hunter Power Plant,,,Utah,39.173339,-111.028911,1577.2,,3,0,0,https://www.gem.wiki/Hunter_Power_Plant
United States,L100000104224,Huntington Power Plant,,,Utah,39.378786,-111.079314,1037.3,,2,0,0,https://www.gem.wiki/Huntington_Power_Plant
United States,L100000104069,Huntley power station,,C.R. Huntley Generating Station,New York,42.9709444,-78.9312861,,780,0,6,0,https://www.gem.wiki/Huntley_power_station
United States,L100000104109,Hutchings Station,,O.H. Hutchings Station,Ohio,39.609094,-84.292397,,414,0,6,0,https://www.gem.wiki/Hutchings_Station
United States,L100000103863,Hutsonville power station,,,Illinois,39.13165,-87.6588,,150,0,2,0,https://www.gem.wiki/Hutsonville_power_station
United States,L100000103799,Hydrogen Energy California,,,California,35.2274,-119.321,,,0,0,1,https://www.gem.wiki/Hydrogen_Energy_California
United States,L100000104017,Iatan Generating Station,,,Missouri,39.4466694,-94.980175,1640,,2,0,0,https://www.gem.wiki/Iatan_Generating_Station
United States,L100000103794,Independence Steam Station,,,Arkansas,35.67815,-91.407736,1800,,2,0,0,https://www.gem.wiki/Independence_Steam_Station
United States,L100000103819,Indian River power station,,IRGS,Delaware,38.5852,-75.2334,,785,0,4,0,https://www.gem.wiki/Indian_River_power_station
United States,L100000103828,Indiantown Cogen power station,,,Florida,27.039261,-80.514744,,395.4,0,1,0,https://www.gem.wiki/Indiantown_Cogen_power_station
United States,L100000104225,Intermountain power station,,Intermountain Power Project,Utah,39.51095,-112.580122,,1640,0,2,0,https://www.gem.wiki/Intermountain_power_station
United States,L100000103839,International Paper Savannah Mill,,Savannah Mill,Georgia,32.102123,-81.126383,,154,0,2,0,https://www.gem.wiki/International_Paper_Savannah_Mill
United States,L100000104200,J. K. Spruce Station,,"Spruce, Calaveras",Texas,29.309722,-98.3203,1444,,2,0,0,https://www.gem.wiki/J._K._Spruce_Station
United States,L100000104201,J.T. Deely Station,,Calaveras,Texas,29.307964,-98.321133,,932,0,2,0,https://www.gem.wiki/J.T._Deely_Station
United States,L100000104009,Jack Watson Generating Plant,,,Mississippi,30.439233,-89.026106,,877.2,0,2,0,https://www.gem.wiki/Jack_Watson_Generating_Plant
United States,L100000104075,James E. Rogers Energy Complex,,Cliffside Plant,North Carolina,35.216367,-81.762406,1530.5,210,2,4,0,https://www.gem.wiki/James_E._Rogers_Energy_Complex
United States,L100000104241,James River Cogeneration Plant,,,Virginia,37.293975,-77.269764,,114.8,0,2,0,https://www.gem.wiki/James_River_Cogeneration_Plant
United States,L100000104019,James River power station,,,Missouri,37.108339,-93.260081,,209,0,3,0,https://www.gem.wiki/James_River_power_station
United States,L100000104176,Jefferies Generating Station,,,South Carolina,33.242244,-79.986881,,345.6,0,2,0,https://www.gem.wiki/Jefferies_Generating_Station
United States,L100000103922,Jeffrey Energy Center,,,Kansas,39.286453,-96.11723,2160,,3,0,0,https://www.gem.wiki/Jeffrey_Energy_Center
United States,L100000104283,Jim Bridger Steam Plant,,,Wyoming,41.738081,-108.786556,1162,1164,2,2,0,https://www.gem.wiki/Jim_Bridger_Steam_Plant
United States,L100000104147,John B. Rich Memorial Power Station,,,Pennsylvania,40.7905,-76.198,88.4,,1,0,0,https://www.gem.wiki/John_B._Rich_Memorial_Power_Station
United States,L100000104272,John Madgett Station,,J. P. Madgett Station,Wisconsin,44.304994,-91.9117,387,,1,0,0,https://www.gem.wiki/John_Madgett_Station
United States,L100000104188,John Sevier Fossil Plant,,,Tennessee,36.376897,-82.963831,,800,0,4,0,https://www.gem.wiki/John_Sevier_Fossil_Plant
United States,L100000104029,John Twitty Energy Center,,Southwest Power Station,Missouri,37.150882,-93.389741,494,,2,0,0,https://www.gem.wiki/John_Twitty_Energy_Center
United States,L100000103795,John W. Turk Jr. Power Plant,,Hempstead power station,Arkansas,33.65117,-93.811666,609,,1,0,0,https://www.gem.wiki/John_W._Turk_Jr._Power_Plant
United States,L100000104189,Johnsonville Fossil Plant,,Johnsonville Combustion Turbine Plant,Tennessee,36.036634,-87.98367,,1485.2,0,10,0,https://www.gem.wiki/Johnsonville_Fossil_Plant
United States,L100000103864,Joliet 29 Generating Station,,Joliet power station,Illinois,41.494919,-88.124342,,1320,0,2,0,https://www.gem.wiki/Joliet_29_Generating_Station
United States,L100000103865,Joliet 9 Generating Station,,Joliet power station,Illinois,41.494919,-88.124342,,360.4,0,1,0,https://www.gem.wiki/Joliet_9_Generating_Station
United States,L100000103866,Joppa Steam Plant,,,Illinois,37.209414,-88.858164,,1099.8,0,6,0,https://www.gem.wiki/Joppa_Steam_Plant
United States,L100000104253,Kammer Plant,,,West Virginia,39.838189,-80.818103,,712.5,0,3,0,https://www.gem.wiki/Kammer_Plant
United States,L100000104254,Kanawha River Plant,,,West Virginia,38.206742,-81.422903,,439.2,0,2,0,https://www.gem.wiki/Kanawha_River_Plant
United States,L100000104170,Kapstone Power Plant,,Cogen South Power Plant,South Carolina,32.897056,-79.967944,,99.3,0,1,0,https://www.gem.wiki/Kapstone_Power_Plant
United States,L100000103981,Karn Generating Plant,,Dan E. Karn power station,Michigan,43.641447,-83.842706,,516,0,2,0,https://www.gem.wiki/Karn_Generating_Plant
United States,L100000103982,Karn/Weadock Generating Complex Expansion,,,Michigan,43.581248,-83.883535,,,0,0,1,https://www.gem.wiki/Karn/Weadock_Generating_Complex_Expansion
United States,L100000104010,Kemper Project,,,Mississippi,32.651236,-88.759028,,,0,0,1,https://www.gem.wiki/Kemper_Project
United States,L100000104148,Keystone Generating Station,,,Pennsylvania,40.660581,-79.340897,1872,,2,0,0,https://www.gem.wiki/Keystone_Generating_Station
United States,L100000104110,Killen Generating Station,,,Ohio,38.690456,-83.480742,,660.6,0,1,0,https://www.gem.wiki/Killen_Generating_Station
United States,L100000104134,Kimberly-Clark Chester Power Plant,,Chester Cogeneration Plant,Pennsylvania,39.84318,-75.358657,,67,0,1,0,https://www.gem.wiki/Kimberly-Clark_Chester_Power_Plant
United States,L100000103867,Kincaid Generating Station,,,Illinois,39.590881,-89.496789,1319,,2,0,0,https://www.gem.wiki/Kincaid_Generating_Station
United States,L100000104190,Kingston Fossil Plant,,,Tennessee,35.898858,-84.51985,1700,,9,0,0,https://www.gem.wiki/Kingston_Fossil_Plant
United States,L100000104149,Kline Cogeneration Facility,,Northeastern,Pennsylvania,40.873671,-75.994864,,59,0,1,0,https://www.gem.wiki/Kline_Cogeneration_Facility
United States,L100000103840,Kraft Plant,,,Georgia,32.149433,-81.144892,,207.9,0,3,0,https://www.gem.wiki/Kraft_Plant
United States,L100000104111,Kyger Creek Station,,,Ohio,38.916236,-82.127689,1086,,5,0,0,https://www.gem.wiki/Kyger_Creek_Station
United States,L100000103923,La Cygne Generating Station,,,Kansas,38.348047,-94.645681,1578,,2,0,0,https://www.gem.wiki/La_Cygne_Generating_Station
United States,L100000104020,Labadie power station,,,Missouri,38.561944,-90.837819,2389.4,,4,0,0,https://www.gem.wiki/Labadie_power_station
United States,L100000104021,Lake Road (MO) power station,,Lake Road Generating Station (MO),Missouri,39.724872,-94.878188,,90,0,1,0,https://www.gem.wiki/Lake_Road_(MO)_power_station
United States,L100000104112,Lake Shore Plant,,,Ohio,41.535394,-81.641278,,256,0,1,0,https://www.gem.wiki/Lake_Shore_Plant
United States,L100000104689,Lakeside power station,,,Illinois,39.754472,-89.603128,,75,0,2,0,https://www.gem.wiki/Lakeside_power_station
United States,L100000103983,Lansing Board of Water and Light,,,Michigan,42.719722,-84.55167,,,0,0,1,https://www.gem.wiki/Lansing_Board_of_Water_and_Light
United States,L100000103829,Lansing Smith Generating Plant,,,Florida,30.268528,-85.700025,,340,0,2,0,https://www.gem.wiki/Lansing_Smith_Generating_Plant
United States,L100000103912,Lansing power station,,,Iowa,43.336936,-91.166072,,312,0,2,0,https://www.gem.wiki/Lansing_power_station
United States,L100000104284,Laramie River Station,,,Wyoming,42.109056,-104.880772,1710,,3,0,0,https://www.gem.wiki/Laramie_River_Station
United States,L100000104202,Las Brisas Energy Center,,,Texas,27.704264,-97.380166,,,0,0,1,https://www.gem.wiki/Las_Brisas_Energy_Center
United States,L100000103924,Lawrence Energy Center (Kansas),,Lawrence Energy Center,Kansas,39.00845,-95.269736,517,49,2,1,0,https://www.gem.wiki/Lawrence_Energy_Center_(Kansas)
United States,L100000104080,Lee Steam Plant,,HF Lee power station,North Carolina,35.379772,-78.08725,,432.5,0,3,0,https://www.gem.wiki/Lee_Steam_Plant
United States,L100000104093,Leland Olds Station,,,North Dakota,47.28105,-101.320469,656,,2,0,0,https://www.gem.wiki/Leland_Olds_Station
United States,L100000104035,Lewis & Clark Station,,,Montana,47.678611,-104.158,,50,0,1,0,https://www.gem.wiki/Lewis_&_Clark_Station
United States,L100000104203,Limestone Generating Station,,,Texas,31.4230278,-96.2531083,1850,,2,0,1,https://www.gem.wiki/Limestone_Generating_Station
United States,L100000104055,Logan Generating Plant,,,New Jersey,39.791536,-75.407414,,242.3,0,1,0,https://www.gem.wiki/Logan_Generating_Plant
United States,L100000104039,Lon Wright Power Plant,,,Nebraska,41.427806,-96.462192,91.5,,1,0,0,https://www.gem.wiki/Lon_Wright_Power_Plant
United States,L100000103841,Longleaf power station,,,Georgia,31.29563,-84.87109,,,0,0,1,https://www.gem.wiki/Longleaf_power_station
United States,L100000104255,Longview Plant,,"Longview II (gas-fired plant), Longview I (coal-fire plant)",West Virginia,39.707893,-79.95897,808,,1,0,0,https://www.gem.wiki/Longview_Plant
United States,L100000103913,Louisa Generating Station,,,Iowa,41.318022,-91.093339,811.9,,1,0,0,https://www.gem.wiki/Louisa_Generating_Station
United States,L100000104690,Lovett power station,,,New York,41.25778,-73.97972,,380.1,0,2,0,https://www.gem.wiki/Lovett_power_station
United States,L100000104081,Lumberton Power Plant,,"Lumberton ST, Georgia Renewable Power Lumberton",North Carolina,34.590221,-78.996542,,34.7,0,1,0,https://www.gem.wiki/Lumberton_Power_Plant
United States,L100000104217,Major Oak power station,,Twin Oaks power station,Texas,31.093083,-96.696192,349.2,,2,0,0,https://www.gem.wiki/Major_Oak_power_station
United States,L100000103868,Marion Plant,,,Illinois,37.619681,-88.952919,120,272,1,4,0,https://www.gem.wiki/Marion_Plant
United States,L100000104082,Marshall Steam Station,,,North Carolina,35.597872,-80.961244,1996,,4,0,0,https://www.gem.wiki/Marshall_Steam_Station
United States,L100000103810,Martin Drake Power Plant,,,Colorado,38.825022,-104.832844,,257,0,3,0,https://www.gem.wiki/Martin_Drake_Power_Plant
